Growth Rate of Per Capita GDP at constant 2020 prices in US Dollars (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Rwanda,-1.7,-2.6,0.5,-2.1,-4.9,16.0,2.1,6.6,6.1,5.6,2.1,-1.5,2.5,-7.4,0.9,1.1,-3.1,-3.1,0.1,-4.9,-5.6,4.5,-12.0,-39.9,59.8,1.4,3.2,9.4,10.2,7.5,7.5,11.7,0.0,4.6,6.5,6.3,4.8,8.3,3.5,4.7,5.3,6.1,2.2,3.1,6.3,3.2,2.3,5.6,6.8,-4.9,6.1,7.4,6.2,4.9
659,Saint Kitts and Nevis,7.4,5.2,4.4,5.9,2.9,6.4,6.6,4.2,8.1,8.9,1.9,0.9,1.7,9.4,9.2,11.5,7.2,10.0,6.3,5.7,-1.7,3.4,5.4,4.0,4.0,4.5,5.5,-1.8,1.8,12.0,3.9,1.0,-4.0,3.7,9.9,3.3,0.5,6.1,-3.6,0.1,1.5,-1.0,5.6,7.5,0.7,4.0,0.3,2.1,3.1,-15.2,0.6,10.6,2.9,0.1
662,Saint Lucia,3.7,1.2,0.0,4.2,2.8,16.9,7.6,6.0,1.2,-7.0,1.0,1.3,3.9,5.2,5.8,15.0,1.2,12.7,6.2,1.9,-0.6,5.7,-1.2,0.2,-0.4,5.4,-1.7,4.9,1.0,-1.6,-4.4,-0.5,3.4,6.4,-1.1,5.4,1.2,4.3,-2.2,-0.2,3.8,-0.6,-2.4,0.9,-0.3,3.0,3.0,2.5,-1.1,-24.0,11.1,20.4,3.0,4.4
882,Samoa,11.8,0.2,5.8,-12.4,-6.3,6.7,-2.4,5.2,12.2,-6.9,-9.8,-1.5,0.3,1.2,3.9,5.4,0.1,-1.8,3.4,-4.6,-2.5,-0.8,3.2,-3.3,5.2,6.6,0.6,1.5,2.3,6.3,7.2,2.4,5.1,3.9,4.6,0.6,6.0,-2.5,-1.8,0.8,0.8,-4.7,1.8,1.7,5.2,3.6,-1.4,1.9,1.7,-11.0,3.5,4.9,11.2,2.2
674,San Marino,0.4,1.7,6.0,5.3,-2.2,6.8,-2.1,-1.7,4.5,2.2,-0.3,-0.6,0.4,2.7,2.2,2.2,3.0,3.5,2.0,0.6,0.2,-0.5,7.2,5.5,7.8,3.5,3.7,6.2,7.7,0.9,4.3,-1.0,2.6,3.3,1.0,2.5,2.2,0.3,-13.9,-6.3,-13.8,-11.1,-3.5,-1.3,-6.7,1.7,0.0,0.4,1.7,-7.0,14.5,9.4,1.5,1.2
678,Sao Tome and Principe,3.1,0.1,-0.6,3.3,2.9,-0.9,20.2,0.2,13.4,-3.4,-12.2,1.2,-5.6,-7.8,7.0,-7.9,-5.3,-0.6,0.5,-4.5,-1.0,-1.2,-0.7,0.5,0.4,0.0,-0.4,1.2,1.3,-0.7,1.4,-0.4,4.3,1.3,4.5,6.5,0.8,5.6,0.9,-0.8,-0.1,0.9,3.1,3.0,-0.2,3.4,2.5,2.8,0.5,0.7,-0.2,-1.8,-1.6,-0.9
682,Saudi Arabia,10.2,13.3,16.5,10.3,-10.3,9.2,0.2,-5.4,4.7,-0.2,-3.0,-21.1,-16.3,-9.5,-12.4,-4.6,-8.5,1.1,-4.5,4.2,3.2,-0.1,-4.0,-3.3,-3.8,-0.7,-1.2,-1.0,-4.2,0.2,-4.7,-5.5,3.7,3.8,1.4,-1.0,-1.9,2.0,-4.9,1.1,7.7,2.0,-0.6,0.5,1.2,-0.8,1.0,4.6,1.3,-5.4,5.4,9.1,-2.7,0.5
686,Senegal,-3.1,3.3,-8.4,1.2,4.6,6.1,-5.0,-8.4,7.0,-5.7,-3.7,12.3,-0.5,-6.6,0.9,1.6,1.0,2.1,-4.2,1.0,-3.2,-0.6,-4.9,0.2,2.1,2.7,-1.1,1.6,6.6,1.4,1.8,-2.4,3.1,2.2,1.9,0.0,0.5,1.3,0.3,1.0,-1.2,1.3,-0.6,2.9,3.2,3.2,4.3,3.3,6.2,3.0,8.3,2.0,1.8,4.1
688,Serbia,,,,,,,,,,,,,,,,,,,,,-11.9,-28.3,-30.6,5.6,8.9,6.0,8.8,6.9,14.1,6.6,7.4,7.0,4.9,7.0,6.3,4.3,8.2,5.6,-2.8,2.0,0.5,0.1,1.1,-1.1,2.0,3.7,3.1,5.4,5.6,-0.1,9.1,3.3,4.1,4.4
690,Seychelles,13.2,3.7,6.4,-1.1,0.7,13.5,6.3,7.2,13.9,-4.1,-7.6,-2.5,-2.7,6.9,9.1,0.2,3.2,4.1,8.9,6.2,1.6,6.1,5.1,-1.9,-1.7,0.9,14.0,9.8,0.3,-1.7,-3.7,-0.2,-7.6,-3.3,7.7,8.1,9.5,-2.9,-1.8,4.9,3.6,1.5,3.8,2.4,6.3,9.5,4.5,2.6,3.2,-13.7,-1.7,10.4,0.3,1.5
694,Sierra Leone,-1.4,-0.9,1.6,1.6,-1.8,-2.5,-1.0,1.9,3.1,0.8,1.9,-0.3,-2.2,2.1,0.1,-1.0,1.3,-0.3,0.8,-0.4,-9.1,-7.9,0.3,3.1,-10.2,-25.1,-18.7,-1.8,-8.6,1.3,11.4,33.2,17.1,15.0,13.5,13.8,1.5,1.1,-1.2,3.5,5.3,7.8,11.9,-10.0,-6.6,4.0,0.8,0.5,3.1,-3.5,3.5,3.0,3.4,2.2
702,Singapore,10.5,11.4,8.8,4.5,2.5,5.9,5.4,6.5,8.3,7.9,6.7,3.2,6.2,7.4,-1.1,1.0,9.3,8.6,6.8,6.2,3.4,3.7,8.4,7.8,3.7,3.6,4.5,-4.8,4.0,7.2,-3.0,3.2,4.8,9.0,5.0,5.6,4.5,-2.6,-3.1,12.1,4.1,2.2,3.0,2.6,1.7,2.8,4.0,2.9,0.7,-3.0,11.2,2.2,-0.6,3.6
534,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,2.9,0.1,-1.3,0.2,-1.1,7.3,7.0,0.0,-0.7,-1.2,-9.0,-8.8,8.7,-21.6,5.6,12.3,2.3,1.9
703,Slovakia,,,,,,,,,,,,,,,,,,,,,-14.8,-6.9,1.5,5.9,5.6,6.0,5.3,3.7,-0.5,0.8,2.9,4.5,4.9,5.4,6.5,8.9,10.8,5.3,-5.6,6.7,2.4,1.4,0.6,2.6,5.1,1.8,2.7,3.9,2.1,-2.7,5.9,-0.1,1.3,2.3
705,Slovenia,,,,,,,,,,,,,,,,,,,,,-9.0,-5.3,3.1,5.5,4.1,3.0,5.3,3.3,5.2,3.2,2.7,3.2,3.1,4.5,3.7,5.6,6.6,2.8,-8.1,0.7,0.4,-3.1,-1.0,2.7,2.3,3.0,5.1,4.0,2.8,-5.0,7.8,2.6,2.0,1.6
90,Solomon Islands,2.8,0.0,6.4,17.1,-11.3,10.1,7.9,5.9,17.5,-9.5,3.0,-4.5,-10.3,3.6,-0.6,-3.9,-0.9,2.0,3.5,3.5,-0.5,8.1,-1.3,4.9,10.3,1.9,-1.4,3.6,-1.0,-13.4,-6.8,-1.5,7.3,5.8,5.5,2.3,1.9,4.4,1.0,6.7,3.5,-1.3,1.6,-2.4,-1.9,1.9,-0.4,-0.6,-0.9,-5.5,-2.6,-4.9,0.4,0.6
706,Somalia,-0.5,11.9,-14.5,-1.8,11.8,-4.3,10.6,-1.5,-16.0,-6.6,5.4,2.4,-14.4,-0.4,5.2,-6.1,6.2,3.3,5.6,2.8,7.0,-4.0,1.1,-21.9,0.3,4.2,-2.3,2.3,3.1,2.9,2.9,3.7,3.7,3.2,3.5,3.3,3.4,3.6,4.0,4.1,5.9,5.7,-5.8,11.8,19.5,12.3,5.3,-0.6,-0.9,-6.4,-0.3,-0.3,1.0,0.5
710,South Africa,1.3,-1.2,1.6,3.2,-1.1,-0.5,-2.8,0.2,1.0,3.4,1.8,-3.8,-5.2,1.5,-4.5,-3.1,-1.0,1.1,-0.6,-3.1,-0.6,-1.3,1.9,1.5,1.9,3.0,1.4,-0.7,1.3,3.3,1.8,2.7,1.9,3.5,4.2,4.5,4.3,2.0,-2.7,1.8,1.9,0.9,0.8,-0.3,-0.7,-0.3,0.5,-0.1,-1.4,-7.7,3.3,0.6,-0.5,-0.7
728,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-5.6,-3.9,-53.4,25.0,27.2,8.1,-4.3,1.9,5.2,8.2,-5.8,-3.9,-6.5,-1.2,-29.0
724,Spain,3.6,7.0,6.6,4.3,-0.7,2.2,1.8,0.5,-0.8,1.4,-0.9,0.6,1.2,1.3,1.9,2.9,5.2,4.8,4.6,3.6,2.2,0.4,-1.6,1.9,2.3,2.1,3.1,3.8,3.9,4.7,3.4,1.5,1.1,1.4,1.8,2.3,1.7,-0.8,-4.6,-0.3,-1.0,-2.9,-1.1,1.8,4.1,2.8,2.6,1.9,1.2,-11.4,6.6,6.0,2.5,3.2
144,Sri Lanka,-1.6,1.1,1.5,2.0,1.5,1.9,2.2,6.7,4.1,4.2,3.8,3.9,4.1,4.7,4.3,3.0,0.4,1.7,0.9,5.6,4.0,2.7,5.1,4.1,3.8,1.8,4.4,2.8,2.4,4.1,-2.9,2.9,5.2,4.7,5.6,7.7,6.8,5.9,3.6,8.1,8.0,7.8,3.1,5.4,3.3,4.2,5.6,1.5,-0.9,-5.3,3.6,-7.9,-2.9,4.4
670,St. Vincent and the Grenadines,2.0,24.7,-11.9,-9.6,-8.4,9.5,2.0,8.9,2.7,1.7,3.8,3.6,1.3,5.7,5.4,4.9,-0.2,13.4,0.8,3.6,1.5,6.9,2.8,-1.4,8.2,2.3,4.4,5.8,4.9,2.4,1.8,5.5,6.9,4.4,2.8,7.4,3.8,0.9,-0.9,-4.0,-0.1,1.7,3.0,1.7,3.3,4.7,2.3,3.8,1.5,-4.1,2.9,5.9,4.5,4.8
275,State of Palestine,12.1,13.9,-6.9,18.2,-1.9,12.0,-3.7,9.9,-4.2,11.4,-9.0,5.2,-7.3,0.7,-3.9,16.4,-7.2,-6.4,-1.7,14.3,-8.1,18.8,6.0,11.2,2.8,-2.8,10.1,10.3,5.0,-11.3,-11.8,-14.6,11.5,19.2,8.7,-3.4,1.2,4.8,6.0,3.3,7.0,3.6,2.3,-2.4,1.3,6.3,-0.9,-1.0,-0.8,-13.3,4.6,1.7,-2.9,-24.1
729,Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5.7,-4.8,-1.4,4.4,4.2,0.9,0.5,1.1,-0.7,-4.2,-4.2,-4.5,-3.5,-30.4,-24.0
736,Sudan (Former),-0.8,-8.0,-3.0,7.4,11.9,12.8,2.8,-9.3,-8.5,-2.3,3.4,-1.6,-7.9,-8.3,3.5,12.1,-2.1,7.6,-6.6,5.6,4.4,2.6,-1.0,3.4,3.2,3.5,3.6,5.6,1.6,5.4,7.7,3.0,4.5,2.4,6.1,3.6,2.7,-0.9,5.2,3.5,,,,,,,,,,,,,,
740,Suriname,3.0,3.2,4.4,-6.6,10.7,9.8,11.2,6.4,-4.9,-8.0,7.1,-4.5,-4.5,-2.8,12.6,-3.1,-8.4,7.2,2.9,-4.9,2.1,-0.2,-7.1,2.7,-1.7,-1.1,3.6,0.2,-3.4,0.0,2.1,0.7,4.2,6.4,2.8,4.6,3.9,3.8,2.7,4.8,5.5,2.4,2.6,0.0,-3.6,-5.9,0.5,3.9,0.1,-16.9,-3.3,1.5,1.6,2.1
752,Sweden,0.3,2.0,3.8,2.9,2.2,0.7,-1.9,1.5,3.6,1.5,0.3,1.2,1.9,4.1,2.0,2.5,3.0,2.1,2.0,0.0,-1.8,-1.7,-2.6,3.3,3.6,1.5,3.0,4.2,4.1,4.5,1.1,1.9,1.5,3.8,2.4,4.1,2.5,-1.7,-5.1,4.9,2.4,-1.1,0.3,1.3,3.3,0.9,0.5,0.6,1.6,-2.6,4.6,0.6,-0.8,0.5
756,Switzerland,3.5,2.4,2.3,0.9,-7.2,-0.8,2.8,0.4,2.3,4.2,1.0,-1.9,0.2,2.6,3.2,1.3,0.9,2.5,3.5,2.7,-2.1,-1.2,-1.0,0.5,-0.2,0.0,2.0,2.7,1.2,3.4,1.0,-0.8,-0.8,2.0,2.1,3.4,3.0,1.5,-3.5,2.1,0.7,0.1,0.6,1.1,0.5,1.0,0.4,2.1,0.4,-2.9,4.8,2.0,-0.2,0.7
760,Syrian Arab Republic,6.3,20.9,-11.6,20.0,15.5,7.2,-4.6,5.1,0.2,8.3,5.9,-1.2,-2.0,-7.4,2.4,-8.2,-1.5,9.5,-19.7,1.3,4.6,10.0,2.1,4.1,4.0,6.9,2.3,4.1,-6.0,-1.8,1.3,5.3,-1.8,4.3,3.5,0.6,-0.6,0.8,4.3,2.8,1.1,-26.0,-22.6,-4.1,0.0,-3.8,0.7,1.1,-1.1,-2.0,-0.9,-3.0,-8.6,-6.9
762,Tajikistan,,,,,,,,,,,,,,,,,,,,,-9.5,-30.4,-17.5,-22.7,-14.2,-18.4,0.5,4.7,3.2,7.0,7.4,8.7,9.0,8.1,4.7,4.6,5.7,5.5,1.9,4.3,0.2,5.0,4.8,4.0,3.3,4.3,6.1,5.0,4.9,2.0,7.1,5.7,6.1,6.3
764,Thailand,2.2,1.3,7.0,1.7,2.3,6.9,7.5,8.1,3.1,2.6,3.8,3.3,3.6,3.8,2.7,3.7,7.6,11.4,10.4,9.3,6.7,7.5,7.0,6.4,6.6,4.2,-4.0,-8.8,3.3,3.3,2.4,5.1,6.2,5.3,3.3,4.1,4.6,0.9,-1.4,6.8,0.2,6.6,2.1,0.5,2.7,3.0,3.7,3.9,1.9,-6.2,1.4,2.6,2.1,2.6
626,Timor-Leste,,,,,,,,,,,,,,,,,,,,,8.2,7.6,7.2,4.2,3.8,5.1,-1.3,-7.2,-29.0,27.0,6.7,-13.8,-6.2,-0.9,0.9,-6.9,7.2,8.4,7.4,6.7,3.5,2.6,1.0,2.4,0.5,1.1,-5.0,-2.4,21.8,29.2,3.5,-21.6,-19.0,-10.2
768,Togo,3.8,0.6,-6.7,1.6,-3.0,-2.9,3.1,7.4,3.3,-7.2,-9.1,-6.9,-8.3,2.4,0.5,0.2,-5.4,6.8,1.1,2.8,-2.6,-6.0,-15.8,13.5,2.2,3.7,0.6,-5.0,-0.2,-3.7,-1.8,1.2,4.1,-3.5,4.2,12.0,7.7,1.1,2.5,3.0,3.0,3.5,3.1,3.0,2.8,3.1,1.4,2.2,2.4,-0.3,2.7,3.3,4.0,3.0
776,Tonga,0.6,0.7,0.3,0.6,-0.1,-1.6,3.3,1.4,1.5,15.5,13.8,14.7,5.8,1.7,6.6,2.1,2.6,-2.5,0.0,-2.3,6.2,0.1,3.7,4.9,2.8,0.0,-1.0,1.6,1.6,3.1,0.9,3.9,-0.5,-2.5,-1.0,-2.7,-2.9,4.5,-5.4,0.6,6.6,2.5,-0.8,2.4,1.6,7.2,3.4,0.3,-0.4,1.8,-0.7,-1.7,3.2,2.1
780,Trinidad and Tobago,-0.1,4.5,0.4,2.5,0.2,5.2,7.8,8.6,2.3,9.0,3.4,2.6,-11.3,-6.8,-5.3,-4.5,-5.7,-4.9,-1.7,0.6,1.9,-2.4,-2.1,2.9,3.4,6.6,7.3,7.8,7.6,6.5,3.7,7.4,13.9,7.4,5.7,13.0,4.0,2.9,-4.9,2.8,-0.9,0.7,2.7,3.1,-1.0,-8.0,-5.4,-2.6,-0.5,-8.6,-1.2,0.3,1.0,2.2
788,Tunisia,7.3,14.8,-3.2,5.2,4.3,5.1,0.7,3.9,4.1,5.0,3.1,-2.6,2.5,3.3,3.0,-4.5,2.4,-0.7,1.2,4.9,1.7,5.6,0.2,1.3,0.8,5.6,4.0,3.6,4.8,3.1,2.7,0.3,3.7,5.2,2.6,4.3,5.7,3.2,2.0,2.4,-1.9,4.1,2.8,2.9,1.2,0.0,1.2,1.6,0.6,-9.5,4.0,2.3,-0.4,0.7
792,T?rkiye,3.1,4.9,0.9,3.3,5.0,8.2,1.3,-0.5,-2.6,-4.4,2.8,1.4,2.5,4.3,2.0,4.8,7.3,0.1,-1.7,7.2,-0.8,4.2,6.2,-7.1,5.5,5.4,6.0,1.7,-4.5,5.6,-6.9,5.2,4.5,8.6,7.8,5.9,4.0,-0.3,-6.0,7.1,9.9,3.4,6.8,2.7,3.5,1.3,5.6,1.4,-0.3,1.0,10.7,5.1,4.9,2.9
795,Turkmenistan,,,,,,,,,,,,,,,,,,,,,-7.0,-16.9,-0.7,-19.0,-8.9,4.9,-12.9,5.3,14.4,3.4,2.3,-1.7,1.3,3.0,10.9,8.9,9.0,12.6,4.1,13.8,10.5,3.8,-2.5,1.5,0.7,-3.2,2.0,2.5,2.8,-3.7,7.6,1.3,2.3,1.2
796,Turks and Caicos Islands,9.0,7.6,7.5,7.4,7.4,7.4,7.4,7.2,7.3,6.9,5.8,5.4,5.6,5.7,5.9,5.9,6.0,6.5,6.9,5.8,4.8,4.2,6.4,7.5,2.3,4.6,2.8,6.2,4.2,0.6,2.4,-3.9,3.7,5.9,9.0,12.6,1.0,3.7,-22.8,-2.9,0.9,-6.5,-3.5,4.4,6.6,2.5,-6.4,1.4,1.4,-28.8,27.2,12.6,12.9,4.9
798,Tuvalu,-2.0,-2.1,-1.7,-4.1,-6.3,-5.3,-7.8,-5.7,-3.5,-3.1,0.4,-17.5,7.2,5.9,-3.6,20.0,10.2,17.2,-3.6,13.6,2.1,1.5,3.1,9.3,-5.8,-6.6,5.0,19.1,-1.0,12.8,1.0,7.3,-3.8,-2.9,-5.3,1.7,5.0,5.7,-5.4,-4.7,5.8,-5.2,5.4,2.4,10.6,7.4,3.9,2.8,15.3,-1.6,2.1,-10.0,5.9,4.9
835,U.R. of Tanzania: Mainland,0.6,3.0,-0.6,-1.1,2.1,2.6,-3.2,-2.3,-0.1,-0.2,-3.5,-2.4,-5.5,0.1,1.2,-1.4,1.6,1.0,1.3,4.5,3.1,1.0,0.9,-0.9,0.4,2.3,0.6,1.7,2.1,2.0,3.2,4.5,4.1,4.9,4.4,1.9,5.4,2.8,2.8,3.7,4.9,2.1,3.6,3.5,2.8,3.3,3.2,3.7,3.8,1.4,1.7,1.6,2.1,2.5
800,Uganda,-0.1,-2.5,-2.3,-2.5,-3.9,-2.6,-1.3,-6.5,-14.6,-5.4,1.7,5.3,3.7,-7.1,-3.1,-1.4,3.2,4.4,3.5,2.8,2.1,1.1,3.4,7.1,6.4,3.4,2.5,6.1,3.2,1.4,5.5,3.8,2.9,2.7,6.8,4.0,4.9,7.2,3.8,16.4,1.5,0.7,-3.2,5.2,3.2,-2.5,3.4,2.0,4.2,-4.6,2.4,2.7,2.1,3.6
804,Ukraine,,,,,,,,,,,,,,,,,,,,,-8.9,-10.2,-14.3,-22.5,-11.5,-9.3,-2.1,-1.2,0.6,6.8,10.2,6.2,10.4,12.6,3.9,8.3,8.7,2.8,-14.8,0.6,5.8,0.5,0.2,-6.2,-9.4,2.8,2.8,4.0,3.8,-3.2,4.3,-23.1,14.8,2.6
784,United Arab Emirates,-2.1,-0.4,1.0,2.2,-4.3,1.4,1.8,-14.3,10.8,13.5,-5.0,-13.5,-10.3,-1.3,-7.5,-23.9,-1.0,-8.6,6.7,11.0,-4.6,-1.9,-3.6,3.7,3.5,-0.8,0.2,-5.8,-2.8,4.9,-4.9,-3.6,2.7,3.7,-0.4,2.3,-8.1,-6.0,-9.2,0.2,2.9,0.5,0.4,-0.5,1.7,1.5,-3.2,0.3,0.9,-9.4,0.9,2.8,0.4,0.4
826,United Kingdom,1.6,3.3,7.1,-1.7,-0.7,2.8,2.4,3.4,2.7,-2.3,-1.4,2.1,3.6,2.5,3.3,3.7,4.3,4.8,2.0,0.5,-1.6,1.0,3.2,4.7,3.3,2.4,4.6,2.9,2.6,4.1,2.0,1.3,2.7,1.7,2.1,1.4,2.1,-0.8,-5.3,1.4,0.1,0.8,1.0,2.4,1.3,1.4,2.3,0.9,0.7,-10.4,8.0,4.4,-0.5,0.5
840,United States,2.0,4.1,4.6,-1.5,-1.1,4.4,3.6,4.5,2.2,-1.2,1.5,-2.8,3.5,6.2,3.2,2.5,2.5,3.2,2.7,0.8,-1.3,2.3,1.6,2.9,1.6,2.8,3.5,3.5,3.8,3.1,0.0,0.7,1.8,2.8,2.5,1.7,1.0,-0.9,-3.5,1.7,0.6,1.3,1.2,1.6,2.0,0.9,1.5,2.1,1.8,-2.6,5.9,2.1,2.4,2.2
858,Uruguay,-0.4,-2.1,-0.2,2.5,5.2,3.3,0.5,4.7,5.7,5.6,1.5,-9.8,-6.3,-1.5,1.0,8.3,7.3,-0.6,0.7,0.3,2.6,8.5,2.1,6.7,-2.0,5.0,4.4,4.0,-2.4,-2.3,-4.1,-7.9,0.7,4.9,7.4,4.0,6.4,6.9,4.0,7.5,6.4,4.7,5.8,4.3,1.4,3.2,1.5,0.0,0.8,-7.4,5.9,4.7,0.8,3.2
810,USSR (Former),4.3,1.9,6.7,3.8,1.7,5.1,4.1,4.1,2.4,4.1,4.4,6.7,3.7,3.0,0.4,0.5,1.0,4.1,5.9,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Uzbekistan,,,,,,,,,,,,,,,,,,,,,-2.9,-13.4,-4.5,-7.2,-2.9,-0.2,3.4,2.8,2.9,2.7,3.2,2.9,3.0,6.1,5.6,7.4,9.3,8.7,7.8,8.2,5.9,5.5,5.6,5.1,5.4,4.1,2.6,3.8,4.9,-0.3,6.0,3.9,4.2,4.5
548,Vanuatu,-0.4,-0.2,13.5,30.5,-7.5,-1.1,-4.0,14.0,1.0,-13.5,1.9,8.1,28.7,4.2,-1.4,-4.5,-2.1,-2.0,0.8,2.2,9.4,-3.2,2.0,0.1,2.3,0.3,0.2,0.0,-1.3,2.8,-4.5,-4.1,0.1,1.5,2.8,5.9,2.6,0.7,0.5,-1.1,0.9,-1.2,-1.7,0.3,1.7,1.2,2.0,0.5,0.9,-7.2,-3.8,2.8,-0.3,-1.3
862,Venezuela (Bolivarian Republic of),0.0,0.2,3.1,3.0,3.0,5.7,3.7,-0.8,-1.5,-4.7,-3.0,-2.0,-8.1,-3.9,-2.4,3.8,0.9,3.2,-10.8,3.9,7.1,3.6,-2.0,-4.5,1.8,-2.3,4.2,-1.7,-7.8,1.7,1.5,-10.5,-9.4,16.3,8.5,8.1,7.1,3.8,-4.5,-2.8,2.8,4.3,0.1,-5.0,-7.2,-17.6,-15.1,-17.6,-25.5,-28.8,1.7,8.1,3.7,4.9
704,Viet Nam,1.4,-0.3,-3.6,0.2,0.6,8.2,10.6,-0.9,4.4,-5.5,3.3,5.6,4.6,5.8,3.2,1.2,0.5,3.0,2.6,2.9,3.8,6.5,6.0,6.9,7.7,7.7,6.6,4.3,3.4,5.6,5.8,6.0,6.3,6.5,6.6,10.7,10.4,8.8,8.9,10.4,5.2,4.3,4.3,5.1,5.7,5.4,5.6,6.3,6.3,1.9,1.7,7.7,4.4,6.4
887,Yemen,,,,,,,,,,,,,,,,,,,,14.8,-3.5,1.0,0.2,-1.5,12.5,16.5,1.9,1.5,1.3,4.4,2.8,2.0,2.7,1.6,1.9,1.3,0.2,0.7,-1.7,0.9,-17.8,-4.1,2.2,-13.9,-38.0,-17.5,-13.2,-3.7,-1.5,-1.7,-3.7,-1.4,-4.9,-4.4
886,Yemen Arab Republic (Former),4.5,10.9,2.7,8.3,8.2,3.8,7.9,2.9,1.4,2.2,-0.4,5.9,-0.4,-1.5,1.7,1.7,1.3,0.5,1.2,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,Yemen Democratic (Former),-14.6,-4.3,-17.9,-5.2,-9.1,23.6,16.5,13.4,-0.2,12.0,5.0,12.2,1.1,2.6,-6.0,-15.2,-0.1,1.1,8.3,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,Yugoslavia (Former),8.3,1.0,1.9,13.8,-0.5,4.3,7.6,8.1,4.0,1.5,0.6,-0.1,-2.0,0.9,0.5,3.5,1.4,-2.2,1.2,-11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Zambia,-0.6,6.8,-4.4,0.4,-3.6,-0.3,-6.0,-3.8,-6.8,0.9,-3.8,-0.8,-0.3,-3.6,-3.0,-0.4,-0.2,-0.8,-1.7,-1.8,-4.4,-4.1,4.3,-10.8,0.4,3.6,1.2,-3.0,1.9,1.0,2.2,1.3,3.7,3.7,3.8,4.2,4.6,4.0,5.4,6.5,2.1,4.2,1.7,1.4,-0.2,0.6,0.4,1.0,-1.5,-5.6,3.3,2.3,2.5,0.9
836,Zanzibar,,,,,,,,,,,,,,,,,,,,,2.6,3.5,3.2,1.5,0.5,12.6,35.5,-25.4,4.6,0.5,6.1,4.4,2.9,3.5,1.7,-0.6,6.9,1.2,3.4,1.4,3.8,3.6,0.8,2.8,2.8,2.4,4.5,4.0,4.0,-1.5,2.3,4.1,4.8,4.5
716,Zimbabwe,5.6,5.2,-0.2,-0.7,-2.2,-3.8,-8.6,-3.6,2.2,4.4,5.7,-1.3,-2.2,-5.3,3.3,-1.2,-2.2,4.2,2.2,4.1,2.8,-9.6,0.6,5.7,-0.8,7.9,-0.5,-1.5,-5.1,-9.0,-0.9,-6.8,-8.6,-4.7,-5.0,-4.8,-4.5,-5.9,57.3,17.8,12.2,14.8,0.6,1.0,12.2,11.0,15.3,15.2,3.3,-9.3,6.6,4.3,3.5,-0.1
